From	To	Species	Gene Name
4067	LYN_HUMAN	Homo sapiens	v-yes-1 Yamaguchi sarcoma viral related oncogene homolog
4068	SH21A_HUMAN	Homo sapiens	SH2 domain protein 1A
4068	Q6FGS6_HUMAN	Homo sapiens	SH2 domain protein 1A
30835	CD209_HUMAN	Homo sapiens	CD209 molecule
30835	B2R907_HUMAN	Homo sapiens	CD209 molecule
30835	B4E2A8_HUMAN	Homo sapiens	CD209 molecule
30835	A6NK99_HUMAN	Homo sapiens	CD209 molecule
30834	RPA12_HUMAN	Homo sapiens	zinc ribbon domain containing 1
30834	Q2L6J2_HUMAN	Homo sapiens	zinc ribbon domain containing 1
5168	ENPP2_HUMAN	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 2
5169	Q308M7_HUMAN	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 3
5169	Q9NQM9_HUMAN	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 3
5169	Q5JTL2_HUMAN	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 3
5169	ENPP3_HUMAN	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 3
5169	Q9UNI4_HUMAN	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 3
5169	Q9H515_HUMAN	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 3
5166	A4D1H4_HUMAN	Homo sapiens	pyruvate dehydrogenase kinase, isozyme 4
5166	Q53FG1_HUMAN	Homo sapiens	pyruvate dehydrogenase kinase, isozyme 4
5166	PDK4_HUMAN	Homo sapiens	pyruvate dehydrogenase kinase, isozyme 4
5167	ENPP1_HUMAN	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 1
5167	Q9NS95_HUMAN	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 1
5167	Q7Z3P5_HUMAN	Homo sapiens	ectonucleotide pyrophosphatase/phosphodiesterase 1
5164	PDK2_HUMAN	Homo sapiens	pyruvate dehydrogenase kinase, isozyme 2
5165	PDK3_HUMAN	Homo sapiens	pyruvate dehydrogenase kinase, isozyme 3
5165	B4DXG6_HUMAN	Homo sapiens	pyruvate dehydrogenase kinase, isozyme 3
5163	Q53R49_HUMAN	Homo sapiens	pyruvate dehydrogenase kinase, isozyme 1
5163	Q308M4_HUMAN	Homo sapiens	pyruvate dehydrogenase kinase, isozyme 1
5163	PDK1_HUMAN	Homo sapiens	pyruvate dehydrogenase kinase, isozyme 1
30820	Q3YAD0_HUMAN	Homo sapiens	Kv channel interacting protein 1
30820	Q3YAD2_HUMAN	Homo sapiens	Kv channel interacting protein 1
30820	KCIP1_HUMAN	Homo sapiens	Kv channel interacting protein 1
30820	Q3YAD3_HUMAN	Homo sapiens	Kv channel interacting protein 1
30820	Q3YAD1_HUMAN	Homo sapiens	Kv channel interacting protein 1
5160	Q99725_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 1
5160	Q9NP11_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 1
5160	ODPA_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 1
5160	Q5JPU3_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 1
5160	Q9UNV7_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 1
5160	Q5JPU1_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 1
5160	P78557_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 1
5160	Q53GE3_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 1
5160	Q5JPT9_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 1
5160	Q6LCA3_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 1
5160	Q5JPU0_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 1
5160	Q5JPU2_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 1
5160	Q99724_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 1
5161	ODPAT_HUMAN	Homo sapiens	pyruvate dehydrogenase (lipoamide) alpha 2
400943	YB003_HUMAN	Homo sapiens	AILT5830
57030	VGLU1_HUMAN	Homo sapiens	solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7
27136	MORC1_HUMAN	Homo sapiens	MORC family CW-type zinc finger 1
27134	ZO3_HUMAN	Homo sapiens	tight junction protein 3 (zona occludens 3)
27134	Q2VPE5_HUMAN	Homo sapiens	tight junction protein 3 (zona occludens 3)
27134	Q96KB4_HUMAN	Homo sapiens	tight junction protein 3 (zona occludens 3)
27134	Q32N01_HUMAN	Homo sapiens	tight junction protein 3 (zona occludens 3)
27131	SNX5_HUMAN	Homo sapiens	sorting nexin 5
27131	Q6P5V6_HUMAN	Homo sapiens	sorting nexin 5
27131	Q53FH8_HUMAN	Homo sapiens	sorting nexin 5
57035	CA063_HUMAN	Homo sapiens	chromosome 1 open reading frame 63
57037	ANKY2_HUMAN	Homo sapiens	ankyrin repeat and MYND domain containing 2
57037	Q659G1_HUMAN	Homo sapiens	ankyrin repeat and MYND domain containing 2
57038	Q9UHS7_HUMAN	Homo sapiens	arginyl-tRNA synthetase 2, mitochondrial
57038	SYRM_HUMAN	Homo sapiens	arginyl-tRNA synthetase 2, mitochondrial
27130	INVS_HUMAN	Homo sapiens	inversin
27130	Q2NKL0_HUMAN	Homo sapiens	inversin
27130	Q2M1I4_HUMAN	Homo sapiens	inversin
30819	Q3YAC7_HUMAN	Homo sapiens	Kv channel interacting protein 2
30819	Q09MK0_HUMAN	Homo sapiens	Kv channel interacting protein 2
30819	KCIP2_HUMAN	Homo sapiens	Kv channel interacting protein 2
30819	B3KSZ5_HUMAN	Homo sapiens	Kv channel interacting protein 2
30819	Q3YAC8_HUMAN	Homo sapiens	Kv channel interacting protein 2
30819	Q3YAC5_HUMAN	Homo sapiens	Kv channel interacting protein 2
30819	Q3YAC6_HUMAN	Homo sapiens	Kv channel interacting protein 2
30819	Q3YAC9_HUMAN	Homo sapiens	Kv channel interacting protein 2
30818	CSEN_HUMAN	Homo sapiens	Kv channel interacting protein 3, calsenilin
30818	Q3YAC3_HUMAN	Homo sapiens	Kv channel interacting protein 3, calsenilin
30818	Q3YAC4_HUMAN	Homo sapiens	Kv channel interacting protein 3, calsenilin
30817	Q7Z618_HUMAN	Homo sapiens	egf-like module containing, mucin-like, hormone receptor-like 2
30817	Q9H7M4_HUMAN	Homo sapiens	egf-like module containing, mucin-like, hormone receptor-like 2
30817	EMR2_HUMAN	Homo sapiens	egf-like module containing, mucin-like, hormone receptor-like 2
30817	Q9H7Q2_HUMAN	Homo sapiens	egf-like module containing, mucin-like, hormone receptor-like 2
30817	Q53GP0_HUMAN	Homo sapiens	egf-like module containing, mucin-like, hormone receptor-like 2
30816	D0EYG5_HUMAN	Homo sapiens	endogenous retroviral family W, env(C7), member 1
30816	Q96L61_HUMAN	Homo sapiens	endogenous retroviral family W, env(C7), member 1
30816	Q96L59_HUMAN	Homo sapiens	endogenous retroviral family W, env(C7), member 1
30816	ENW1_HUMAN	Homo sapiens	endogenous retroviral family W, env(C7), member 1
30816	Q96TB5_HUMAN	Homo sapiens	endogenous retroviral family W, env(C7), member 1
30816	Q9UQF1_HUMAN	Homo sapiens	endogenous retroviral family W, env(C7), member 1
30816	Q96L60_HUMAN	Homo sapiens	endogenous retroviral family W, env(C7), member 1
5159	Q59F04_HUMAN	Homo sapiens	platelet-derived growth factor receptor, beta polypeptide
5159	PGFRB_HUMAN	Homo sapiens	platelet-derived growth factor receptor, beta polypeptide
30812	SOX8_HUMAN	Homo sapiens	SRY (sex determining region Y)-box 8
30812	Q9H7I9_HUMAN	Homo sapiens	SRY (sex determining region Y)-box 8
64745	M11D1_HUMAN	Homo sapiens	methyltransferase 11 domain containing 1; similar to methyltransferase 11 domain containing 1 isoform 2
64746	GCP60_HUMAN	Homo sapiens	acyl-Coenzyme A binding domain containing 3
30813	Q0GM61_HUMAN	Homo sapiens	visual system homeobox 1
30813	VSX1_HUMAN	Homo sapiens	visual system homeobox 1
30813	Q0GM60_HUMAN	Homo sapiens	visual system homeobox 1
30813	Q0GM64_HUMAN	Homo sapiens	visual system homeobox 1
30813	Q0GM63_HUMAN	Homo sapiens	visual system homeobox 1
30813	Q0GM62_HUMAN	Homo sapiens	visual system homeobox 1
5178	PEG3_HUMAN	Homo sapiens	paternally expressed 3; PEG3 antisense RNA (non-protein coding); zinc finger, imprinted 2
5178	A7E2B8_HUMAN	Homo sapiens	paternally expressed 3; PEG3 antisense RNA (non-protein coding); zinc finger, imprinted 2
5178	ZIM2_HUMAN	Homo sapiens	paternally expressed 3; PEG3 antisense RNA (non-protein coding); zinc finger, imprinted 2
5178	Q96Q96_HUMAN	Homo sapiens	paternally expressed 3; PEG3 antisense RNA (non-protein coding); zinc finger, imprinted 2
5178	B4DIM4_HUMAN	Homo sapiens	paternally expressed 3; PEG3 antisense RNA (non-protein coding); zinc finger, imprinted 2
64743	Q06DX0_HUMAN	Homo sapiens	WD repeat domain 13
64743	Q6NXG4_HUMAN	Homo sapiens	WD repeat domain 13
64743	Q06DW9_HUMAN	Homo sapiens	WD repeat domain 13
64743	Q14827_HUMAN	Homo sapiens	WD repeat domain 13
64743	Q06DW8_HUMAN	Homo sapiens	WD repeat domain 13
64743	WDR13_HUMAN	Homo sapiens	WD repeat domain 13
5179	PENK_HUMAN	Homo sapiens	proenkephalin
5179	Q3B7B1_HUMAN	Homo sapiens	proenkephalin
64744	SMAP2_HUMAN	Homo sapiens	small ArfGAP2
30815	SIA7F_HUMAN	Homo sapiens	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6
5173	PDYN_HUMAN	Homo sapiens	prodynorphin
5173	Q2YEM6_HUMAN	Homo sapiens	prodynorphin
5173	Q2YEL0_HUMAN	Homo sapiens	prodynorphin
5174	NHRF3_HUMAN	Homo sapiens	PDZ domain containing 1
375790	Q15952_HUMAN	Homo sapiens	agrin
375790	Q5XG79_HUMAN	Homo sapiens	agrin
375790	AGRIN_HUMAN	Homo sapiens	agrin
5175	PECA1_HUMAN	Homo sapiens	platelet/endothelial cell adhesion molecule
64747	MFSD1_HUMAN	Homo sapiens	major facilitator superfamily domain containing 1
5176	PEDF_HUMAN	Homo sapiens	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1
64748	LPPR2_HUMAN	Homo sapiens	lipid phosphate phosphatase-related protein type 2
64748	Q69YU8_HUMAN	Homo sapiens	lipid phosphate phosphatase-related protein type 2
30811	HUNK_HUMAN	Homo sapiens	hormonally up-regulated Neu-associated kinase
400954	EMAL6_HUMAN	Homo sapiens	echinoderm microtubule associated protein like 6
5170	Q59EH6_HUMAN	Homo sapiens	3-phosphoinositide dependent protein kinase-1
5170	PDPK1_HUMAN	Homo sapiens	3-phosphoinositide dependent protein kinase-1
5170	Q9BRD5_HUMAN	Homo sapiens	3-phosphoinositide dependent protein kinase-1
5170	Q53HJ9_HUMAN	Homo sapiens	3-phosphoinositide dependent protein kinase-1
5170	Q9UPJ7_HUMAN	Homo sapiens	3-phosphoinositide dependent protein kinase-1
5170	Q9UPJ8_HUMAN	Homo sapiens	3-phosphoinositide dependent protein kinase-1
5172	S26A4_HUMAN	Homo sapiens	solute carrier family 26, member 4
5172	Q75MC7_HUMAN	Homo sapiens	solute carrier family 26, member 4
27127	SMC1B_HUMAN	Homo sapiens	structural maintenance of chromosomes 1B
400952	YB002_HUMAN	Homo sapiens	NGNL6975
27129	HSPB7_HUMAN	Homo sapiens	heat shock 27kDa protein family, member 7 (cardiovascular)
27129	Q7Z3C1_HUMAN	Homo sapiens	heat shock 27kDa protein family, member 7 (cardiovascular)
27129	Q5T5Q2_HUMAN	Homo sapiens	heat shock 27kDa protein family, member 7 (cardiovascular)
27129	Q5T5Q0_HUMAN	Homo sapiens	heat shock 27kDa protein family, member 7 (cardiovascular)
27129	Q8N241_HUMAN	Homo sapiens	heat shock 27kDa protein family, member 7 (cardiovascular)
27129	Q5T5Q1_HUMAN	Homo sapiens	heat shock 27kDa protein family, member 7 (cardiovascular)
27129	Q68DG0_HUMAN	Homo sapiens	heat shock 27kDa protein family, member 7 (cardiovascular)
27128	Q8WWE8_HUMAN	Homo sapiens	cytohesin 4
27128	Q9NUL6_HUMAN	Homo sapiens	cytohesin 4
27128	CYH4_HUMAN	Homo sapiens	cytohesin 4
27128	Q9H7Q0_HUMAN	Homo sapiens	cytohesin 4
27122	Q6PQ81_HUMAN	Homo sapiens	dickkopf homolog 3 (Xenopus laevis)
27122	DKK3_HUMAN	Homo sapiens	dickkopf homolog 3 (Xenopus laevis)
27123	DKK2_HUMAN	Homo sapiens	dickkopf homolog 2 (Xenopus laevis)
27123	Q9H3R7_HUMAN	Homo sapiens	dickkopf homolog 2 (Xenopus laevis)
27124	PI5PA_HUMAN	Homo sapiens	inositol polyphosphate-5-phosphatase J
27125	Q8TAX5_HUMAN	Homo sapiens	AF4/FMR2 family, member 4
27125	Q7Z2T0_HUMAN	Homo sapiens	AF4/FMR2 family, member 4
27125	AFF4_HUMAN	Homo sapiens	AF4/FMR2 family, member 4
57026	PLPP_HUMAN	Homo sapiens	pyridoxal (pyridoxine, vitamin B6) phosphatase
57026	Q6ZT62_HUMAN	Homo sapiens	pyridoxal (pyridoxine, vitamin B6) phosphatase
27120	DKKL1_HUMAN	Homo sapiens	dickkopf-like 1 (soggy)
27121	DKK4_HUMAN	Homo sapiens	dickkopf homolog 4 (Xenopus laevis)
26353	HSPB8_HUMAN	Homo sapiens	heat shock 22kDa protein 8
645027	A8MZ36_HUMAN	Homo sapiens	envoplakin-like
26355	F162A_HUMAN	Homo sapiens	family with sequence similarity 162, member A
26355	Q9H2P1_HUMAN	Homo sapiens	family with sequence similarity 162, member A
26354	GNL3_HUMAN	Homo sapiens	guanine nucleotide binding protein-like 3 (nucleolar)
64714	Q4TT66_HUMAN	Homo sapiens	protein disulfide isomerase family A, member 2
64714	PDIA2_HUMAN	Homo sapiens	protein disulfide isomerase family A, member 2
64714	Q4TT65_HUMAN	Homo sapiens	protein disulfide isomerase family A, member 2
5142	Q13945_HUMAN	Homo sapiens	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)
5142	Q5TEK6_HUMAN	Homo sapiens	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)
5142	Q5TEK5_HUMAN	Homo sapiens	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)
5142	Q5TEK4_HUMAN	Homo sapiens	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)
5142	PDE4B_HUMAN	Homo sapiens	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)
5142	Q68CX5_HUMAN	Homo sapiens	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)
5142	Q59GM8_HUMAN	Homo sapiens	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)
5141	Q08497_HUMAN	Homo sapiens	phosphodiesterase 4A, cAMP-specific (phosphodiesterase E2 dunce homolog, Drosophila)
5141	Q9HC30_HUMAN	Homo sapiens	phosphodiesterase 4A, cAMP-specific (phosphodiesterase E2 dunce homolog, Drosophila)
5141	PDE4A_HUMAN	Homo sapiens	phosphodiesterase 4A, cAMP-specific (phosphodiesterase E2 dunce homolog, Drosophila)
5141	Q9HC31_HUMAN	Homo sapiens	phosphodiesterase 4A, cAMP-specific (phosphodiesterase E2 dunce homolog, Drosophila)
5141	Q86V67_HUMAN	Homo sapiens	phosphodiesterase 4A, cAMP-specific (phosphodiesterase E2 dunce homolog, Drosophila)
64710	Q8WYF8_HUMAN	Homo sapiens	nuclear casein kinase and cyclin-dependent kinase substrate 1
64710	Q9H396_HUMAN	Homo sapiens	nuclear casein kinase and cyclin-dependent kinase substrate 1
64710	Q6IA16_HUMAN	Homo sapiens	nuclear casein kinase and cyclin-dependent kinase substrate 1
64710	NUCKS_HUMAN	Homo sapiens	nuclear casein kinase and cyclin-dependent kinase substrate 1
5146	PDE6C_HUMAN	Homo sapiens	phosphodiesterase 6C, cGMP-specific, cone, alpha prime
5147	Q6IB24_HUMAN	Homo sapiens	phosphodiesterase 6D, cGMP-specific, rod, delta
5147	PDE6D_HUMAN	Homo sapiens	phosphodiesterase 6D, cGMP-specific, rod, delta
5145	PDE6A_HUMAN	Homo sapiens	phosphodiesterase 6A, cGMP-specific, rod, alpha
57050	SAS10_HUMAN	Homo sapiens	UTP3, small subunit (SSU) processome component, homolog (S. cerevisiae)
342035	Q14DE1_HUMAN	Homo sapiens	gliomedin
342035	GLDN_HUMAN	Homo sapiens	gliomedin
57053	ACH10_HUMAN	Homo sapiens	cholinergic receptor, nicotinic, alpha 10
57055	Q6PY97_HUMAN	Homo sapiens	deleted in azoospermia 1; deleted in azoospermia 3; deleted in azoospermia 2; deleted in azoospermia 4
57055	Q6S4N0_HUMAN	Homo sapiens	deleted in azoospermia 1; deleted in azoospermia 3; deleted in azoospermia 2; deleted in azoospermia 4
57055	DAZ4_HUMAN	Homo sapiens	deleted in azoospermia 1; deleted in azoospermia 3; deleted in azoospermia 2; deleted in azoospermia 4
57055	Q96P42_HUMAN	Homo sapiens	deleted in azoospermia 1; deleted in azoospermia 3; deleted in azoospermia 2; deleted in azoospermia 4
57055	Q658T2_HUMAN	Homo sapiens	deleted in azoospermia 1; deleted in azoospermia 3; deleted in azoospermia 2; deleted in azoospermia 4
57055	DAZ1_HUMAN	Homo sapiens	deleted in azoospermia 1; deleted in azoospermia 3; deleted in azoospermia 2; deleted in azoospermia 4
57055	Q1RMF9_HUMAN	Homo sapiens	deleted in azoospermia 1; deleted in azoospermia 3; deleted in azoospermia 2; deleted in azoospermia 4
57055	DAZ2_HUMAN	Homo sapiens	deleted in azoospermia 1; deleted in azoospermia 3; deleted in azoospermia 2; deleted in azoospermia 4
57055	Q2KHN7_HUMAN	Homo sapiens	deleted in azoospermia 1; deleted in azoospermia 3; deleted in azoospermia 2; deleted in azoospermia 4
57055	DAZ3_HUMAN	Homo sapiens	deleted in azoospermia 1; deleted in azoospermia 3; deleted in azoospermia 2; deleted in azoospermia 4
57057	Q000T4_HUMAN	Homo sapiens	T-box 20
57057	TBX20_HUMAN	Homo sapiens	T-box 20
27113	BBC3_HUMAN	Homo sapiens	BCL2 binding component 3
27113	Q96PG8_HUMAN	Homo sapiens	BCL2 binding component 3
414260	CJ136_HUMAN	Homo sapiens	chromosome 10 open reading frame 136
27111	SDCB2_HUMAN	Homo sapiens	syndecan binding protein (syntenin) 2
27112	F155B_HUMAN	Homo sapiens	family with sequence similarity 155, member B
386757	Q6ZUB2_HUMAN	Homo sapiens	solute carrier family 6 (neurotransmitter transporter, creatine), member 10 (pseudogene); similar to solute carrier family 6 member 8
5139	PDE3A_HUMAN	Homo sapiens	phosphodiesterase 3A, cGMP-inhibited
5138	Q5J792_HUMAN	Homo sapiens	phosphodiesterase 2A, cGMP-stimulated
5138	PDE2A_HUMAN	Homo sapiens	phosphodiesterase 2A, cGMP-stimulated
5138	Q6ZMR1_HUMAN	Homo sapiens	phosphodiesterase 2A, cGMP-stimulated
5138	Q8IW54_HUMAN	Homo sapiens	phosphodiesterase 2A, cGMP-stimulated
5138	Q5J793_HUMAN	Homo sapiens	phosphodiesterase 2A, cGMP-stimulated
5137	Q8TAE4_HUMAN	Homo sapiens	phosphodiesterase 1C, calmodulin-dependent 70kDa
5137	Q75MP2_HUMAN	Homo sapiens	phosphodiesterase 1C, calmodulin-dependent 70kDa
5137	PDE1C_HUMAN	Homo sapiens	phosphodiesterase 1C, calmodulin-dependent 70kDa
5137	Q75MW3_HUMAN	Homo sapiens	phosphodiesterase 1C, calmodulin-dependent 70kDa
5137	Q8NB10_HUMAN	Homo sapiens	phosphodiesterase 1C, calmodulin-dependent 70kDa
64708	Q5BJG3_HUMAN	Homo sapiens	COP9 constitutive photomorphogenic homolog subunit 7B (Arabidopsis)
64708	Q53S22_HUMAN	Homo sapiens	COP9 constitutive photomorphogenic homolog subunit 7B (Arabidopsis)
64708	CSN7B_HUMAN	Homo sapiens	COP9 constitutive photomorphogenic homolog subunit 7B (Arabidopsis)
64708	Q53GQ2_HUMAN	Homo sapiens	COP9 constitutive photomorphogenic homolog subunit 7B (Arabidopsis)
64708	Q6ZTQ7_HUMAN	Homo sapiens	COP9 constitutive photomorphogenic homolog subunit 7B (Arabidopsis)
26341	OR5H1_HUMAN	Homo sapiens	olfactory receptor, family 5, subfamily H, member 1
5152	PDE9A_HUMAN	Homo sapiens	phosphodiesterase 9A
5152	Q8NCL3_HUMAN	Homo sapiens	phosphodiesterase 9A
5153	Q59GA9_HUMAN	Homo sapiens	phosphodiesterase 1B, calmodulin-dependent
5153	Q7Z364_HUMAN	Homo sapiens	phosphodiesterase 1B, calmodulin-dependent
5153	PDE1B_HUMAN	Homo sapiens	phosphodiesterase 1B, calmodulin-dependent
5153	Q16713_HUMAN	Homo sapiens	phosphodiesterase 1B, calmodulin-dependent
5154	Q9BQF3_HUMAN	Homo sapiens	platelet-derived growth factor alpha polypeptide
5154	Q32M96_HUMAN	Homo sapiens	platelet-derived growth factor alpha polypeptide
5154	PDGFA_HUMAN	Homo sapiens	platelet-derived growth factor alpha polypeptide
5154	Q9UGN0_HUMAN	Homo sapiens	platelet-derived growth factor alpha polypeptide
5155	P78450_HUMAN	Homo sapiens	platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)
5155	Q15354_HUMAN	Homo sapiens	platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)
5155	PDGFB_HUMAN	Homo sapiens	platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)
5155	Q9UE57_HUMAN	Homo sapiens	platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)
5155	Q9UE56_HUMAN	Homo sapiens	platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)
26338	OR5L2_HUMAN	Homo sapiens	olfactory receptor, family 5, subfamily L, member 2
5156	PGFRA_HUMAN	Homo sapiens	platelet-derived growth factor receptor, alpha polypeptide
5156	Q6P4H5_HUMAN	Homo sapiens	platelet-derived growth factor receptor, alpha polypeptide
5157	PGFRL_HUMAN	Homo sapiens	platelet-derived growth factor receptor-like
5158	PDE6B_HUMAN	Homo sapiens	phosphodiesterase 6B, cGMP-specific, rod, beta
5158	B4DHV7_HUMAN	Homo sapiens	phosphodiesterase 6B, cGMP-specific, rod, beta
5158	B7Z9T9_HUMAN	Homo sapiens	phosphodiesterase 6B, cGMP-specific, rod, beta
27107	Q59H97_HUMAN	Homo sapiens	zinc finger and BTB domain containing 11
27107	ZBT11_HUMAN	Homo sapiens	zinc finger and BTB domain containing 11
27106	ARRD2_HUMAN	Homo sapiens	arrestin domain containing 2
57045	TWSG1_HUMAN	Homo sapiens	twisted gastrulation homolog 1 (Drosophila)
27109	Q8WXQ4_HUMAN	Homo sapiens	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B)
27109	ATP5S_HUMAN	Homo sapiens	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B)
27109	Q96F77_HUMAN	Homo sapiens	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit s (factor B)
5150	Q7Z7I0_HUMAN	Homo sapiens	phosphodiesterase 7A
5150	Q86V65_HUMAN	Homo sapiens	phosphodiesterase 7A
5150	PDE7A_HUMAN	Homo sapiens	phosphodiesterase 7A
100129515	Q3ZM63_HUMAN	Homo sapiens	hypothetical protein LOC100129515
57047	PLS2_HUMAN	Homo sapiens	phospholipid scramblase 2
