EntrezID	GeneLength	GL7	GL8	GL9	GL10	GL11	GL12
277343	1794	0	0	0	0	0	0
277345	1121	0	0	0	0	0	0
277353	2208	0	0	0	0	0	0
277360	6530	1774	2034	2053	3274	3366	3186
277396	4617	0	0	0	4	0	0
277414	2662	3127	2829	2786	6462	5697	5570
277432	1363	0	0	0	0	0	0
277463	3926	599	632	554	1427	1266	1334
277468	2676	1	0	0	1	0	0
277496	716	0	0	0	0	0	0
277562	918	0	0	0	0	0	0
277666	2106	0	0	0	0	0	0
277667	1902	0	0	0	0	0	0
277668	1819	0	0	0	0	0	0
277692	426	100	73	82	103	105	91
277743	1433	0	0	0	0	0	0
277744	674	0	0	0	0	0	0
277753	2422	0	0	0	0	0	0
277773	1656	0	0	0	0	0	0
277854	8446	1155	1342	1357	1142	1214	1217
277898	2461	0	0	0	0	0	0
277899	912	0	0	0	0	0	0
277935	945	0	0	0	0	0	0
277939	7811	2427	3008	2983	2487	2565	2532
277973	5222	241	339	404	179	289	184
277978	2497	21	17	28	38	15	26
278087	1035	0	0	0	0	0	0
278097	2034	22	36	44	36	34	38
278167	1035	0	0	0	0	0	0
278174	604	0	0	0	0	0	0
278180	1432	0	0	0	0	0	0
278181	4512	0	0	2	0	0	1
278203	640	0	0	0	1	2	1
278240	1306	7	9	14	4	6	7
278255	872	0	0	0	0	0	0
278279	5673	0	0	0	0	0	0
278304	4090	307	282	283	373	328	324
278507	3392	0	0	0	0	0	0
278672	2010	0	0	0	0	0	0
278676	1461	80	104	88	44	36	64
278679	2227	7	5	13	5	9	4
278725	556	0	0	1	0	0	0
278795	1359	36	5	6	108	52	40
279028	4580	1	0	0	0	0	0
279029	2169	7	7	6	11	13	7
279067	345	8	9	5	7	4	3
279185	2464	0	0	0	0	0	0
279499	3028	0	1	0	0	0	0
279561	10142	2	2	2	1	2	1
279572	4014	3	2	0	28	10	18
279610	1128	0	0	0	0	0	0
279618	1204	0	0	0	0	0	0
279653	10295	72	73	81	27	57	33
279706	1128	0	0	0	0	0	0
279766	1821	147	135	150	109	143	104
279872	339	0	0	0	0	0	0
279882	340	0	0	0	0	0	0
280287	496	0	0	0	1	1	1
280408	1489	5	5	5	8	15	11
280411	2509	21	28	29	55	44	66
280621	1215	0	0	0	0	0	0
280635	3547	0	0	0	0	0	0
280645	4362	445	442	373	438	422	448
280662	2022	0	0	0	0	0	0
280667	2884	34	30	26	42	34	30
280668	3092	56	59	61	107	101	77
282619	2286	26	20	15	26	31	25
282663	1718	0	2	0	0	2	2
286940	9067	1	2	1	6	1	3
286942	3433	118	94	99	291	170	236
286951	1416	0	0	0	0	0	0
317652	765	0	0	0	0	0	0
317653	753	1	0	1	0	0	0
317677	2662	1	1	0	1	4	2
317717	3992	228	235	203	300	303	339
317750	1951	85	59	63	64	52	62
317755	1259	0	0	0	0	0	0
317757	1943	474	572	484	495	587	562
317758	1383	1879	2447	2064	1467	1732	1505
319146	1462	3	1	1	0	1	3
319148	480	46	36	41	14	12	18
319149	411	5	9	6	4	2	2
319150	411	10	14	8	6	2	5
319151	411	25	32	24	12	5	14
319152	488	122	135	109	45	26	38
319153	483	23	32	14	11	12	9
319154	411	1	3	0	3	1	1
319155	312	7	5	2	4	3	1
319156	312	28	42	33	12	14	14
319157	312	3	21	4	9	3	4
319158	537	195	180	175	79	94	105
319159	312	78	67	62	35	26	36
319160	312	21	27	11	14	3	10
319161	312	6	11	9	5	3	1
319162	1990	330	364	368	531	345	402
319163	390	0	0	0	0	0	1
319164	2493	5	9	12	5	2	8
319165	393	2	3	4	2	1	1
319166	704	24	28	30	10	9	8
319167	473	16	8	17	9	2	12
319168	387	6	2	3	0	3	1
319169	393	29	29	32	17	9	18
319170	393	48	57	60	20	17	24
319171	393	1	3	1	2	1	2
319172	506	9	13	8	4	2	5
319173	393	0	0	0	0	0	0
319176	390	9	10	6	14	7	8
319177	384	0	0	0	0	0	0
319178	469	9	19	14	4	4	6
319179	2510	45	46	38	31	16	46
319180	381	8	12	7	4	2	6
319181	615	44	36	37	24	9	22
319182	381	30	26	38	14	10	14
319183	381	23	36	31	5	14	15
319184	381	8	20	16	7	1	8
319185	381	111	138	91	72	32	73
319186	381	27	36	22	12	8	8
319187	381	29	39	39	25	14	12
319188	594	34	24	44	20	10	21
319189	493	17	24	12	9	4	11
319190	2618	369	348	324	261	240	296
319191	393	345	381	356	183	142	194
319192	393	2	0	0	8	5	3
319195	775	1057	1000	960	1235	1226	1328
319196	2723	0	0	0	0	0	0
319197	2884	1	3	1	1	0	2
319200	2497	1	1	0	1	4	4
319207	3580	13	15	10	4	10	9
319210	2261	0	0	0	0	0	0
319211	5417	0	0	0	0	0	0
319213	743	0	0	0	0	0	0
319216	726	0	0	0	0	0	0
319217	2484	0	0	0	0	0	0
319229	1924	0	0	0	0	0	0
319236	3736	1125	1213	1186	2115	1518	1863
319239	3791	0	0	0	0	0	0
319247	1473	10	17	14	9	8	6
319259	997	247	230	226	297	272	295
319262	4227	191	193	205	361	301	307
319263	5232	1857	2217	1927	2385	3122	2847
319266	3834	166	170	181	163	184	158
319269	3365	516	658	674	1202	711	1276
319277	5858	1933	2111	1994	3460	3156	3485
319278	1683	364	384	408	409	405	334
319293	2773	0	0	1	0	0	0
319317	5864	0	0	0	0	0	0
319322	3233	8113	9497	9162	7152	6751	7609
319336	1266	41	37	23	31	23	31
319352	2338	35	48	42	64	69	47
319358	2963	59	50	55	56	65	82
319370	1482	1496	1609	1600	1588	1576	1779
319371	2820	125	166	157	117	130	130
319377	2653	4	4	1	8	6	6
319387	5812	0	0	0	0	0	0
319405	1985	0	1	0	1	2	1
319415	2934	0	0	0	0	0	0
319430	3561	8	2	5	24	30	26
319433	1402	30	8	13	11	12	20
319440	1776	0	1	0	1	1	3
319446	1766	0	0	1	1	0	0
319448	6136	1496	1621	1482	2071	1935	2017
319454	1175	13	18	12	9	10	13
319455	3571	0	0	0	0	0	0
319463	3344	0	0	0	0	0	0
319467	2505	0	0	0	0	0	0
319468	7518	28	46	66	6	10	4
319469	3154	0	0	0	1	3	0
319472	3103	0	0	0	0	0	0
319475	3148	305	277	278	376	338	376
319476	7318	0	0	0	0	0	0
319477	2139	0	0	0	0	0	0
319478	4677	0	0	0	0	0	0
319480	4937	0	1	0	0	0	0
319481	5222	304	370	373	430	437	501
319482	7922	1	0	0	1	1	1
319486	2176	82	89	95	46	61	49
319487	2793	1	0	0	2	0	1
319493	2967	360	495	463	737	848	738
319503	3869	0	0	0	0	0	0
319504	7581	1	3	6	3	0	4
319508	4184	0	1	0	2	1	1
319513	3654	276	351	388	277	300	239
319518	2904	418	548	488	523	596	502
319520	2427	0	1	1	1	2	0
319527	3176	51	44	60	51	60	49
319530	3243	0	5	1	3	3	3
319535	5944	272	298	227	475	514	453
319545	2892	166	236	221	84	121	95
319551	1318	0	0	0	0	0	0
319552	351	2	1	0	0	1	0
319554	2867	1148	1040	1173	426	410	555
319555	7722	0	0	0	0	0	0
319556	1837	0	0	0	0	0	0
319562	3408	1	0	0	0	0	0
319564	1872	5	0	3	1	0	0
319565	21718	1418	1366	1404	1798	1485	1430
319572	2300	0	0	0	0	0	0
319574	1979	22	26	20	33	34	39
319579	690	0	0	0	0	0	0
319581	3176	146	247	209	64	74	82
319582	1825	1	1	1	0	1	1
319583	4081	1968	2065	1850	3009	2466	2886
319586	4390	0	0	0	0	0	0
319587	500	85	75	90	91	89	106
319594	6190	1213	1407	1219	1516	1395	1599
319601	2108	349	373	349	434	469	333
319604	6599	821	1051	968	929	1062	973
319613	3602	0	0	0	0	1	0
319615	2784	428	362	391	479	491	516
319616	2405	0	0	0	0	0	0
319618	3311	153	169	194	197	177	171
319622	6865	6	10	26	20	21	17
319625	2245	0	1	0	3	0	1
319626	3978	0	0	0	0	0	0
319634	4654	15	25	20	31	27	27
319636	2114	0	2	0	0	0	0
319638	2716	454	513	513	404	403	493
319642	3761	0	0	0	0	0	0
319646	2011	0	0	0	0	0	0
319650	1524	0	0	0	0	0	0
319651	7196	1383	1416	1297	834	991	1007
319653	2780	237	268	279	212	193	196
319655	2000	0	0	0	0	0	0
319660	2155	0	0	0	0	0	0
319665	2041	0	0	0	0	0	0
319670	10136	505	474	448	417	410	440
319675	7371	1440	1971	1746	1210	1302	1395
319684	1636	0	0	0	0	0	0
319688	3310	0	2	0	0	0	1
319689	4591	26	33	25	77	79	59
319695	4573	0	0	0	0	0	0
319701	2117	167	199	217	60	72	59
319707	1663	1	0	0	3	7	5
319710	4662	27	9	13	7	7	23
319711	2441	2	1	1	3	1	1
319713	4563	0	0	0	0	0	0
319719	4793	509	500	502	623	526	474
319722	6712	68	36	34	96	115	81
319727	2711	19	11	17	23	30	26
319734	5803	58	72	90	243	223	310
319740	5614	563	536	573	808	802	701
319742	3836	42	38	37	33	39	40
319743	3122	350	427	463	187	250	175
319748	3958	656	614	657	694	703	603
319750	1145	0	0	0	0	0	0
319752	2058	0	0	0	0	0	0
319757	3977	0	0	0	2	0	0
319758	8000	3368	3500	3444	3918	4250	4380
319764	4707	0	0	0	0	0	0
319765	3899	11	14	19	1	1	0
319767	6908	3	2	1	4	4	1
319772	2006	13	6	3	9	6	3
319776	3335	0	0	0	0	0	0
319781	4414	2	2	1	3	4	6
319783	2963	0	0	0	0	0	0
319786	1306	4	4	9	9	4	7
319798	1383	2	2	4	3	6	0
319800	1997	0	0	0	0	0	0
319801	3653	275	217	257	282	216	268
319803	3687	0	0	0	2	1	1
319804	1559	0	0	0	0	0	0
319807	8539	0	0	0	0	1	0
319817	8967	1523	1476	1329	1843	1859	1981
319818	3354	0	0	0	0	0	0
319819	3402	0	0	0	0	0	0
319822	3517	198	238	252	188	196	201
319829	4025	1	2	2	2	5	2
319830	3629	61	85	67	86	95	59
319832	4985	0	0	0	0	0	0
319839	3662	0	0	0	0	0	0
319845	3438	313	382	361	374	331	357
319848	2483	4	0	2	4	4	7
319849	1981	0	0	0	0	0	0
319854	2193	0	0	0	0	0	0
319859	763	1	0	0	0	0	0
319862	2546	1	2	4	4	8	2
319865	1231	0	0	0	0	0	0
319871	2451	0	0	0	0	0	0
319875	2216	0	0	0	0	0	0
319876	5045	487	482	419	1153	1356	1372
319880	5889	5	7	10	27	12	35
319885	6084	985	1015	933	830	1103	864
319887	2392	50	48	52	75	70	78
319888	3431	0	0	0	0	0	0
319893	2004	0	0	0	0	0	0
319899	6560	7	18	17	20	22	27
319901	5763	98	98	98	112	91	143
319903	2056	0	0	0	0	0	0
319909	2944	0	0	0	0	0	0
319916	1877	31	24	18	35	40	37
319922	3578	0	0	0	0	0	0
319924	6632	0	7	9	13	3	9
319929	1358	2	2	6	26	15	21
319930	3361	0	0	0	1	0	0
319934	7163	4	3	0	11	6	9
319939	7483	1849	2425	2202	1240	1506	1231
319940	2585	0	2	0	1	6	5
319942	2636	0	0	0	0	0	0
319944	5033	1939	2160	2219	2207	2223	2314
319945	2188	414	449	470	571	629	553
319951	1747	0	0	0	0	0	0
319953	2074	83	99	121	234	214	246
319954	4103	0	0	0	0	0	0
319955	8422	661	667	634	783	770	754
319960	2803	69	85	77	69	61	84
319965	3286	1348	1612	1651	1281	1347	1272
319974	6059	0	0	0	0	0	1
319977	1676	0	0	0	0	0	0
319979	2312	0	0	0	0	0	0
319982	4289	82	96	108	143	123	138
319983	1407	0	0	0	0	0	0
319984	5939	0	0	1	0	1	0
319991	3528	0	0	0	0	0	0
319996	4116	688	647	643	530	575	658
319997	1936	1125	961	1099	1825	1699	1558
319998	2185	0	2	1	1	0	0
320001	2822	1	0	0	3	0	0
320004	478	0	0	0	0	0	0
320007	4266	0	0	0	0	0	0
320011	9029	3880	3945	3594	6961	6248	6714
320019	1098	0	0	0	0	0	0
320020	1627	41	37	25	28	30	28
320022	2950	0	0	0	3	3	0
320024	4394	283	269	267	257	245	284
320026	1836	0	0	0	0	0	0
320027	3117	0	0	0	0	0	0
320038	4247	0	0	0	0	0	0
320040	2701	0	1	0	0	0	0
320046	1551	0	0	0	0	0	0
320051	9601	0	0	0	0	0	0
320054	2097	56	54	54	44	67	57
320064	1705	22	29	22	18	24	18
320078	3095	298	227	364	497	377	464
320080	5960	274	322	279	289	325	254
320082	1486	0	0	0	0	0	1
320083	1511	0	0	0	0	0	0
320085	4506	0	0	0	0	0	0
320088	3135	0	1	0	0	1	0
320091	4117	2	1	2	2	2	3
320092	1085	0	0	0	0	0	0
320095	1971	4	2	2	9	8	7
320099	2643	15	19	26	22	18	12
320100	2817	830	760	732	1020	990	976
320106	1606	3	1	3	3	1	2
320110	427	7	2	9	4	8	12
320111	3553	19	14	9	15	13	13
320116	2263	338	294	317	941	524	715
320118	2531	2	1	1	3	1	2
320119	3995	167	226	203	241	282	227
320127	4598	0	0	0	0	0	1
320129	7560	7	3	2	23	8	8
320132	3036	2	3	2	2	2	5
320133	1725	0	0	0	0	0	0
320135	1138	10	15	19	22	22	18
320138	3023	9	1	0	5	6	3
320139	3264	1606	1892	2176	1317	1517	1710
320145	4480	0	0	0	0	0	0
320148	3462	16	28	19	46	12	29
320150	4549	547	557	573	822	880	878
320152	3969	0	0	0	1	0	0
320155	2917	0	0	0	0	0	0
320158	4179	128	168	152	168	236	116
320159	3503	0	0	0	0	0	0
320162	2727	291	261	314	385	353	371
320163	2989	1	0	1	2	1	1
320165	7695	2100	2322	2175	2524	2684	2548
320169	1466	74	84	91	148	137	98
320172	1035	5	2	3	5	4	5
320174	2203	0	0	0	0	0	0
320181	5122	0	0	0	0	0	0
320183	3709	10	11	11	4	12	6
320184	8592	4886	5233	5302	4228	4206	4327
320187	2131	3	2	0	2	9	4
320189	3029	0	0	0	0	0	0
320191	12836	1270	1433	1274	1396	1648	1595
320194	2626	2	1	2	1	1	1
320197	2357	0	0	1	0	0	0
320202	2462	0	0	3	3	1	1
320203	1368	1	0	0	0	0	0
320204	1478	203	226	248	175	183	198
320206	2937	118	124	115	229	209	164
320207	4363	1121	1169	1040	2217	1931	2329
320208	877	19	24	24	56	26	37
320209	4150	895	1238	1152	513	631	525
320210	2918	0	0	0	0	0	0
320213	6334	1277	1204	1049	1047	1038	1176
320214	2765	0	0	0	0	0	0
320225	3566	8	3	9	21	17	9
320226	4525	140	145	143	200	182	196
320229	3521	18	20	17	21	32	14
320230	690	0	0	0	0	0	0
320234	2951	411	546	574	561	508	560
320237	3064	0	0	0	0	0	0
320244	4841	462	555	632	466	437	420
320247	2873	0	0	0	0	0	0
320249	2663	0	0	0	0	0	0
320253	1754	2	0	4	1	0	2
320256	5263	0	1	0	1	0	0
320265	3251	0	0	0	0	0	0
320267	3740	480	551	495	419	486	522
320268	5266	0	0	0	0	0	0
320271	10705	678	652	569	725	891	755
320272	2212	0	0	0	0	0	0
320273	1182	6	5	10	4	3	5
320277	2995	87	106	92	104	141	115
320292	2996	1	2	0	4	6	5
320295	1445	26	21	22	34	33	25
320297	2807	1	1	0	0	0	2
320299	2271	393	410	377	334	331	376
320301	3304	1	5	4	7	6	2
320302	2737	4	7	3	3	1	1
320309	2680	0	0	1	0	0	0
320311	8529	1	5	2	3	0	1
320312	1350	0	1	0	9	0	6
320315	667	0	0	0	0	0	0
320321	2780	0	0	0	0	0	0
320332	312	3	7	4	4	2	4
320333	1418	0	0	0	0	0	0
320343	3622	0	0	0	0	0	0
320351	1205	271	275	239	290	260	271
320352	1548	0	0	0	0	0	0
320355	1462	0	0	0	0	0	0
320360	6485	0	0	0	0	0	0
320365	10730	123	150	153	360	365	392
320367	2557	0	0	0	0	0	1
320376	6125	159	207	160	170	168	145
320377	1538	93	103	97	99	104	88
320383	2862	0	1	1	0	2	2
320394	1767	328	409	422	257	250	282
320398	4050	0	0	1	0	0	0
320400	2491	0	0	0	0	0	0
320404	5101	1425	1703	1487	2045	2234	2132
320405	4783	0	0	0	0	0	0
320406	2159	0	0	0	0	0	0
320407	3913	0	0	0	0	0	0
320411	2898	0	0	0	0	0	0
320415	629	0	0	0	5	2	12
320429	10520	0	0	0	0	0	0
320435	2873	528	593	584	459	481	447
320438	3114	362	394	395	322	292	310
320440	7977	0	0	0	0	0	0
320452	2361	0	0	0	0	0	1
320453	1663	0	0	0	0	0	0
320454	2872	0	0	0	0	0	0
320456	2152	63	54	47	57	51	60
320460	4655	0	0	0	0	0	0
320463	7955	0	0	0	0	0	0
320466	2125	26	40	29	32	34	31
320469	5130	144	137	171	180	188	207
320472	6315	724	644	592	1304	1171	1365
320473	6437	804	935	917	1029	1051	1019
320474	1463	24	14	30	27	26	30
320478	2970	0	0	0	0	0	0
320479	2763	0	0	0	0	0	0
320484	3677	1473	1417	1568	2099	2447	1826
320487	7761	865	1030	979	739	727	844
320489	3837	7	11	5	10	20	12
320492	8285	0	0	0	0	0	0
320495	8240	560	520	574	701	648	681
320500	3226	0	0	0	0	0	0
320502	2242	0	0	0	0	0	0
320506	3046	293	368	292	332	417	457
320508	4966	0	0	0	0	0	0
320509	2700	1	0	1	0	1	3
320513	6053	0	0	0	0	0	1
320522	1207	0	0	0	0	0	0
320528	11523	777	947	888	1188	1407	1203
320534	4566	231	257	232	332	390	275
320538	14669	1546	1398	1285	1914	2384	2084
320541	6291	388	404	380	491	528	543
320549	2487	0	0	0	0	0	0
320554	3512	0	0	0	1	0	0
320557	4590	54	37	35	40	35	52
320558	5688	0	0	0	0	0	0
320560	9833	2075	2063	1802	1538	2035	2057
320563	4993	25	21	38	170	217	195
320566	1194	0	0	0	0	0	0
320571	4474	0	0	0	0	0	0
320581	2243	0	0	0	0	0	0
320586	2131	86	93	95	44	60	67
320587	3471	0	0	0	0	0	0
320590	2366	2	3	1	28	25	30
320595	6891	1267	1476	1371	1741	1670	1819
320604	2268	0	0	0	0	0	1
320606	3648	2	4	2	6	5	6
320609	5370	0	0	0	1	0	0
320613	3221	0	0	0	0	0	0
320614	3156	0	0	0	0	0	0
320615	9124	834	1031	947	980	1181	1045
320616	3188	3	1	1	3	3	3
320631	5335	0	0	0	0	0	0
320632	6740	6338	7833	7329	5783	5929	6233
320633	5267	352	397	381	452	457	444
320634	5184	166	211	211	167	265	175
320635	2688	0	0	0	0	0	0
320640	3997	0	0	0	0	0	0
320642	1253	23	31	34	31	28	29
320655	2424	108	117	143	174	136	124
320661	6575	748	890	790	889	884	857
320662	2534	15	13	11	18	15	10
320664	4437	851	1032	920	747	708	677
320671	4192	0	0	0	0	0	0
320678	2849	450	470	525	849	813	627
320679	934	0	0	0	0	0	0
320683	6116	551	625	584	523	686	559
320684	2288	0	0	0	0	0	0
320685	2784	317	343	342	145	129	162
320696	3636	0	0	0	0	0	0
320700	2980	1	0	1	0	2	1
320701	2182	0	0	0	0	0	0
320705	2292	15	20	15	61	53	49
320706	13232	228	252	254	417	286	247
320707	4483	0	0	0	0	0	0
320709	2781	0	0	0	0	0	0
320712	4742	0	2	3	1	1	2
320713	7419	1114	1166	1011	1483	1475	1435
320714	4322	1142	1337	1272	1324	1291	1389
320717	4611	859	800	840	888	723	792
320718	3640	0	0	0	0	0	0
320719	4694	13	19	9	24	25	16
320720	2860	309	346	305	208	226	234
320722	2296	0	0	0	0	0	0
320727	5359	1513	1732	1553	1700	1550	1870
320734	334	0	0	0	1	4	1
320736	2743	0	0	0	1	0	0
320737	551	13	2	14	19	21	18
320742	2201	76	61	86	68	83	84
320747	2943	0	0	0	0	0	0
320749	3640	0	0	0	0	0	0
320751	2978	0	1	0	2	1	1
320752	3441	0	0	0	0	0	0
320769	2886	22	45	36	19	16	17
320770	5410	64	72	60	129	124	135
320772	3344	0	0	0	0	0	0
320775	1689	5	2	4	7	8	4
320782	3342	3	10	7	20	8	11
320784	1256	0	0	0	0	0	0
320790	9444	206	159	246	409	348	385
320795	3049	1797	2039	2234	2678	2614	2596
320798	3237	0	0	0	0	2	0
320799	4480	50	58	81	130	95	131
320802	3230	0	1	0	1	0	0
320805	1599	0	0	0	0	0	0
320806	5367	627	687	709	783	785	787
320808	5707	816	1031	873	1173	1208	1187
320816	2356	268	292	267	445	509	342
320817	8102	2035	2259	2004	2521	2705	2730
320825	2495	0	0	0	0	0	0
320827	6835	4	4	1	7	3	5
320832	1232	0	0	2	3	0	1
320840	5922	0	0	0	0	0	0
320842	617	47	46	43	11	29	30
320844	2543	61	61	68	103	68	96
320845	1405	16	10	21	20	18	21
320846	1550	0	0	0	0	0	0
320856	2942	1	0	0	5	7	4
320858	4570	0	0	0	0	0	0
320864	2600	0	0	0	0	0	0
320865	2744	0	0	0	0	0	0
320869	518	1	0	0	0	0	0
320871	2935	21	14	22	104	147	76
320873	3405	0	0	0	0	0	0
320878	4853	0	0	0	0	0	0
320879	1954	25	18	20	37	26	39
320893	1721	2	2	2	3	3	1
320898	343	14	17	16	9	30	8
320910	3096	0	0	0	0	0	0
320913	348	0	0	0	0	0	0
320916	4307	0	0	0	0	0	0
320919	2348	1	2	3	4	5	0
320923	2795	0	0	0	0	0	0
320924	5742	2	4	3	12	22	18
320936	730	16	19	15	21	20	21
320938	3971	2604	3036	2833	2349	2381	2629
320939	5677	0	0	0	0	0	0
320940	6047	1881	1913	1650	1633	1789	1900
320947	2619	1	1	1	2	2	0
320950	2235	4	0	7	10	11	11
320951	2150	468	450	524	832	764	738
320952	2041	1	2	1	0	2	3
320965	4677	13	12	16	26	35	17
320973	920	21	11	23	18	35	20
320974	3475	303	353	302	441	477	439
320975	1713	0	0	0	2	0	0
320977	5195	11	11	7	19	23	19
320981	3065	15	15	8	8	12	16
320982	3967	424	394	422	437	427	401
320995	3701	0	0	0	0	0	0
320997	2618	0	0	0	0	0	0
321000	3507	574	574	502	750	699	870
321001	3879	0	0	0	0	0	0
321003	3236	105	174	174	197	201	197
321006	5392	1880	2267	1972	1660	1616	1772
321007	5630	128	143	138	207	201	196
321008	3348	136	168	175	138	120	126
321010	1115	0	0	0	0	0	0
321014	1407	11	12	9	10	15	14
321015	1392	0	0	0	0	0	0
321018	1353	0	0	0	0	0	0
321019	2942	3	0	0	6	5	1
321020	1020	0	0	0	0	0	0
321021	1134	0	0	0	0	0	0
321022	4552	3809	3502	3471	2705	2560	3021
326618	2082	3537	3588	3550	5187	4215	5511
326619	312	3	7	7	4	0	2
326620	312	17	12	11	9	2	2
326622	5174	1378	1583	1455	1472	1581	1634
326623	5828	0	0	0	2	1	1
327655	5531	548	672	667	681	608	592
327743	1418	16	26	20	12	14	12
327744	1756	21	17	19	12	15	17
327747	1529	1	0	0	0	1	0
327762	4122	953	1138	1099	642	678	696
327766	5052	9	2	11	14	12	40
327780	2673	4	4	3	4	3	4
327799	2946	113	141	139	55	87	70
327812	3204	0	0	0	1	1	0
327814	5455	0	0	0	0	0	0
327826	5684	717	803	719	851	871	883
327860	1562	0	0	0	0	0	0
327900	3032	120	83	78	83	78	77
327942	1657	172	172	176	157	208	194
327946	3189	0	0	0	0	0	0
327951	762	70	65	69	86	92	85
327954	13704	0	0	0	0	2	0
327956	672	0	0	0	0	0	0
327957	1055	1	1	3	57	70	70
327958	6666	4	2	7	2	0	2
327959	2598	498	693	658	928	609	743
327963	4818	0	0	0	0	0	0
327978	5989	170	192	233	1586	869	1432
327987	11787	5060	4827	4235	6433	6668	6616
327988	2273	7	5	3	13	13	11
327992	4158	1	1	1	2	2	1
328019	1112	0	0	1	0	0	0
328035	1239	4	10	7	2	5	4
328059	2445	0	0	0	0	0	0
328069	2998	0	0	0	0	0	0
328092	2564	194	208	208	117	141	154
328099	4006	3125	3401	3302	2163	2171	2508
328108	6434	1010	1070	902	1035	1222	1144
328110	4068	1329	1169	1019	1424	1488	1466
328133	5230	1115	1325	1198	1297	1304	1383
328162	2433	453	405	408	237	227	212
328186	3776	336	319	292	349	305	356
328231	1730	0	0	0	0	0	0
328232	6654	436	491	468	1301	1389	1265
328234	3456	0	1	1	1	2	2
328235	1204	0	0	0	0	0	0
328250	2548	0	0	0	0	0	0
328258	1498	0	0	0	0	0	0
328274	3310	127	157	163	147	146	146
328287	5099	0	0	0	0	0	0
328309	2171	38	39	45	44	37	39
328329	10671	79	42	54	154	71	168
328354	1921	0	0	0	0	0	0
328365	5390	2740	3598	3514	2835	3623	2851
328370	2372	274	303	301	348	348	326
328381	1296	7	4	4	12	9	7
328388	2919	42	42	42	43	42	35
328401	1187	3	3	0	4	14	4
328417	6391	819	922	899	1510	1669	1393
328424	1832	10	10	8	15	10	10
328440	997	2	1	1	0	1	4
328451	3224	2134	2358	2333	1762	1839	2160
328479	2541	0	0	0	0	1	1
328482	340	18	20	21	16	40	15
328483	338	0	0	0	0	0	0
328505	2327	0	0	0	0	0	0
328516	3433	0	0	0	0	0	0
328561	1986	10	3	9	18	9	12
328563	2057	1	0	1	1	0	0
328572	8749	3129	3609	3059	4173	4502	4161
328573	4673	0	0	0	0	0	0
328576	1400	0	0	0	0	0	0
328580	6957	803	1063	981	909	1041	870
328643	4721	2	1	2	0	2	2
328657	982	0	0	0	1	0	1
328660	983	47	83	78	19	31	21
328695	702	0	0	0	0	0	0
328699	1456	0	0	0	0	0	0
328734	1485	149	133	170	332	336	261
328759	2538	0	0	0	0	0	0
328778	1434	0	0	1	0	1	1
328779	1220	0	0	0	0	0	0
328780	1216	6	0	2	19	1	5
328783	2628	0	0	1	0	0	0
328788	444	0	0	0	0	0	0
328789	1247	0	0	0	0	0	1
328795	2953	273	377	427	204	228	276
328801	1117	326	345	409	331	309	257
328825	597	1183	1135	1149	1153	1151	1355
328829	3730	3	2	0	10	2	3
328830	1900	1	1	3	3	5	3
328833	4509	1777	1683	1725	2926	2751	3053
328839	2586	0	0	0	0	0	0
328845	2608	0	0	0	0	0	0
328918	673	13	16	15	14	34	19
328949	8427	3	1	2	1	2	0
328953	1523	0	0	0	0	0	0
328967	3234	1	0	1	1	0	1
328971	1135	0	0	0	0	1	0
328977	5503	0	0	0	0	0	1
329002	9473	1299	1394	1336	1755	1732	1685
329003	7817	8	5	4	19	4	14
329015	6340	929	1001	1027	1226	1301	1092
329047	618	0	0	0	0	0	0
329055	2236	0	2	0	2	2	1
329064	3321	1	0	2	0	0	0
329065	3072	14	12	13	38	41	69
329078	5023	0	0	0	0	0	0
329093	1930	0	0	0	0	0	0
329101	2788	0	0	0	0	0	1
329152	11336	2	2	3	9	8	8
329154	6194	1406	1692	1641	2149	2154	2121
329159	1641	0	0	0	0	0	0
329160	3728	85	82	52	62	55	34
329165	5589	619	724	679	772	787	920
329178	13533	0	1	0	1	1	0
329207	3851	2	1	0	17	14	21
329217	3849	0	1	1	3	0	2
329244	1023	0	0	0	0	0	0
329251	3137	61	103	102	91	131	109
329252	3623	0	0	0	2	1	0
329260	8314	1382	1410	1282	1606	1747	1888
329274	3687	0	0	0	0	0	0
329278	5812	1	2	3	1	3	1
329305	674	0	0	0	0	0	0
329307	2505	10	4	3	7	9	3
329324	1731	0	0	0	1	0	0
329360	2021	0	0	0	0	0	0
329366	3147	0	0	0	0	0	0
329369	516	0	0	0	0	0	0
329375	1295	12	17	10	8	9	11
329384	913	33	26	28	26	30	33
329416	1808	4	6	8	3	4	7
329421	6256	6	6	7	20	16	11
329436	1780	0	0	0	0	0	0
329460	957	0	0	0	0	0	0
329470	1998	106	139	122	181	214	145
329480	3267	0	0	0	0	0	0
329482	2876	0	0	0	0	0	0
329502	4477	0	0	0	0	0	0
329504	3407	318	308	324	323	275	313
329506	4545	1752	1970	1724	1217	1302	1435
329509	1266	1	4	3	5	3	5
329513	2239	0	0	0	0	0	0
329514	1396	1	0	1	0	2	1
329540	6523	11	16	9	9	16	6
329547	1779	0	0	0	0	0	0
329554	1097	0	0	0	0	0	0
329557	1252	0	0	0	0	0	0
329559	4570	1052	1122	1166	1603	1518	1369
329562	2140	0	0	0	0	0	0
329575	2887	82	58	68	105	80	122
329581	1178	0	0	0	0	0	0
329626	1441	0	0	0	0	0	0
